related_person_name,decayed_amount_sold,decayed_amount_percentile,gp_degree_norm,gp_pagerank_norm,investor_intent_score
jamiehfscaleopportunityfundigpllc,96955.09543782471,0.2853166318719555,0.14893706185882832,0.3474682217502764,0.18875963013133612
jarrettturner,158753.23182430377,0.5946416144745998,0.14893706185882832,0.35732300585903937,0.31648175787247496
jasonpantzer,52845.99108509816,0.30741127348643005,0.08712259615500177,0.28691590381397075,0.17407988496573704
jasonzins,4198.559745208272,0.4196242171189979,0.0,0.16562332080606654,0.19851502991120532
jeffreyflybridgegpllc,61556731.313803874,0.9739039665970772,0.0,0.3573369709624047,0.46090204754359043
jeffreyleeds,1488725512.0549314,0.9994780793319415,0.08712259615500177,0.4916860446940278,0.7927749261343048
jeffreylowe,459730.48227463465,0.7359081419624217,0.0,0.25946753625767593,0.3315644440039037
jeffwerner,0.3172457920309109,0.028183716075156576,0.0,0.00439809730065473,0.021943702947392514
jesseshadetreeadvisorsllc,115592.40241085568,0.6106471816283925,0.0,0.23187656120849406,0.2870108806683977
jillconsidine,883.5326108623202,0.33716075156576203,0.0,0.13449271208318833,0.20313654657419986
johnasfviigpllc,1436.378845333579,0.36221294363256784,0.0,0.14419591543014085,0.2021235303450929
johnball,8338186.4992085025,0.9003131524008351,0.19688408644116215,0.4735142967881857,0.4481391117607622
johngcadvisorsllc,754140.659280905,0.7792275574112735,0.08712259615500177,0.34004058431962547,0.3642642856238959
johngillam,221.11561532990504,0.267223382045929,0.0,0.10687580324819446,0.1495850010694879
johnlakehouseventuresllc,143771.61914248575,0.62160751565762,0.08712259615500177,0.3069179525472098,0.30235340103522623
johnlevin,361071.6653934,0.5636743215031315,0.19688408644116215,0.410769980416181,0.3117137636810481
jonatauri,50568183.52157149,0.9692066805845512,0.08712259615500177,0.4240887154908508,0.46869598197248385
jonathantorchopportunityiigpllc,14543.951435264862,0.43893528183716074,0.19688408644116215,0.3465795108508768,0.257893057003129
joonhyukmiraeassetventuresiillc,39405.38215553362,0.545929018789144,0.0,0.21036936240523826,0.2619955240661098
joonrhee,11682099.872594424,0.8414520992809094,0.19688408644116215,0.49646025905213026,0.4316031305208601
jordanbettman,92679159.05012082,0.9812108559498957,0.0,0.3655146427599893,0.48073996786351647
jordanpancofundvigpllc,45500000.0,0.9665970772442589,0.0,0.35129647745894155,0.44072712692985544
jordanpantzer,72887494.1045159,0.9672929714683368,0.14893706185882832,0.47981926918718715,0.49654844757042443
joshuakulkin,467.82450307556115,0.3037578288100209,0.0,0.1218054287152093,0.162201680717743
joshuanorthriverangelinvestmentsixgpltd,4093385.8668529894,0.8820459290187892,0.0,0.3031650955718285,0.38795102274958265
joshuasrealestatecreditgpiiillc,95179648.7852456,0.9822546972860126,0.08712259615500177,0.4367282873416801,0.48436195434969775
joshuathayerstreetpartnersmanagementllc,3005992.475711679,0.6497912317327766,0.08712259615500177,0.3676759260546895,0.33054152299646444
joshuathrivepartnersixgrowthfgpllc,4187.636689448471,0.42275574112734865,0.08712259615500177,0.23625047126434295,0.23002390899645414
